ID,ORGANIZATION_NAME,ORGANIZATION_TYPE,STREET_ADDRESS,CITY,STATE,ZIP,LATITUDE,LONGITUDE,NUMBER_OF_LIGHTS,PRAYERS,LISTEN_EVENTS,EAT_EVENTS,SERVE_EVENTS,SHARE_YOUR_STORY_EVENTS,ACCOUNT_TYPE
9236,Emmanuel Baptist Church,Church,8006 Centreville Road ,Manassas,VA,20111,38.7820753,-77.4508377,12,10658,13,0,0,5,Paid account
9237,4D Church,Church,1515 Clermont Road ,Durham,NC,27713,35.8934226,-78.9068142,0,0,0,0,0,0,Free account
9238,First Baptist Church,Church,325 Randolph Avenue ,Pulaski,VA,24301,37.049204,-80.784786,1,8,0,0,0,0,Free account
9239,ROCK CHURCH,Church,1818 Taylor Road ,Port Orange,FL,32128,29.0911322,-81.0510858,1,72,0,0,0,0,Free account
9240,Salt River Baptist Association,Association,203 East Maple,Curryville,MO,63339,39.3470109,-91.3389804,8,7425,369,0,0,365,Free account
9241,Bethlehem East Baptist Church,Church,7561 Upper River Road ,Tallassee,AL,36078,32.6209287,-85.9429367,1,31,0,0,0,0,Free account
9242,Mosaic of Winchester,Church,48 South Purcell Avenue ,Winchester,VA,22601,39.1793091,-78.1508799,19,1462,5,0,0,0,Free account
9243,Oakwood Presbyterian Church,Church,1865 Waddle Road ,State College,PA,16803,40.814321,-77.896897,5,1246,11,0,0,0,Free account
9244,Living Water Baptist Church,Church,1569 South Carolina 9 ,Longs,SC,29568,33.9018623,-78.6994135,87,137918,162,1,1,67,Paid account
9245,Gill Memorial Baptist Church,Church,475 South Miami Avenue ,Marshall,MO,65340,39.1171856,-93.2086408,0,0,0,0,0,0,Free account
9246,Riverview Baptist Church,Church,6750 Tennessee 226,Savannah,TN,38372,35.2266867,-88.2419933,1,0,0,0,0,0,Free account
9247,Rock Hill Church Road,Church, Rock Hill Church Road ,Stafford,VA,22556,38.4882693,-77.5304052,0,0,0,0,0,0,Free account
9248,Ridge Baptist Association,Association,PO Box 158,Monetta ,SC,29105,33.8502744,-81.6096714,1,454,368,0,0,364,Free account
9249,Town Creek Baptist Church,Church,250 Town Creek Road ,Aiken,SC,29803,33.5125861,-81.740157,20,24018,57,0,0,16,Free account
9251,Pioneer Community Baptist Church,Church,1707 Yager Road ,McMinnville,TN,37110,35.713394,-85.796718,7,3117,10,0,0,2,Free account
9252,Bluewater In The Keys,Church,86450 Overseas Highway ,Islamorada,FL,33036,24.958371,-80.576622,2,55,0,0,0,0,Free account
9253,"UnitedChristiansChurch.com - United Christians Church of America, Association",Church,PO Box 555,Riverview,FL,33568,27.8539796,-82.3144403,0,0,0,0,0,0,Free account
9254,Great Bridge Baptist Church,Church,640 South Battlefield Boulevard ,Chesapeake,VA,23322,36.702456,-76.2357816,17,30153,10,0,0,1,Paid account
9255,"The Camp of Faith Church, Inc.",Church,635 Double Church Road ,Stephens City,VA,22655,39.0755266,-78.2019496,11,1653,15,0,0,1,Free account
9256,Derwood Alliance Church,Church,16501 Redland Road ,Rockville,MD,20855,39.1263872,-77.1503098,2,199,2,0,0,0,Free account
9257,Hamlet Baptist Church,Church,3923 Eggners Ferry Road ,Benton,KY,42025,36.8529448,-88.2847988,0,0,0,0,0,0,Free account
9258,Kingdom Fellowship Christian Center,Church,  ,Charlotte,NC,28205,35.2049239,-80.7928105,1,3471,0,0,0,0,Free account
9259,First Baptist Church,Church,12685 South Main Street ,Somerville,TN,38068,35.23962,-89.350694,28,16682,19,0,0,5,Free account
9260,Sandy Grove Baptist Church,Church,8299 North Carolina 242 ,Bladenboro,NC,28320,34.572833,-78.711411,0,0,0,0,0,0,Free account
9261,First Baptist Church,Church,208 South Oak Street ,California,MO,65018,38.6313018,-92.56581,2,347,5,0,0,0,Free account
9262,Rock Hill Baptist Church,Church,12 Van Horn Lane ,Stafford,VA,22556,38.4932221,-77.5285863,4,386,0,0,0,0,Free account
9263,Open Arms Christian Fellowship,Church,5410 Old Harrisburg Road ,York Springs,PA,17372,39.956851,-77.142776,1,3311,0,0,0,0,Free account
9264,Binghampton Community Church,Church,3006 Johnson Avenue ,Memphis,TN,38112,35.1419212,-89.961221,7,1020,10,0,0,6,Paid account
9265,Western Branch Baptist Church,Church,6952 Old Myrtle Road ,Suffolk,VA,23434,36.764274,-76.719591,8,19356,10,0,0,0,Free account
9266,Real Life Church,Church,15434 Lucia Riverbend Highway ,Stanley,NC,28164,35.400497,-81.0098619,12,16079,1,0,0,11,Free account
9267,Verse by Verse Fellowship,Church,551 E. Nakoma,San Antonio,TX,78216,29.5490497,-98.4836892,25,4403,7,0,0,0,Free account
9268,First Baptist Church,Church,415 Summit Street ,Walnut Cove,NC,27052,36.297802,-80.1403349,2,143,7,0,0,0,Free account
9269,Pactolus Baptist Church,Church,5980 U.S. 264 ,Greenville,NC,27834,35.6232676,-77.2249451,1,496,6,0,0,4,Free account
9270,Glory Baptist Church,Church,28053 360th Avenue ,Aitkin,MN,56431,46.418196,-93.600793,1,167,40,0,0,34,Free account
9271,Rocky Mount,Church,  ,Rocky Mount,VA,24151,36.9976403,-79.8919774,5,3929,9,0,0,1,Free account
9272,Pettisville Missionary Church,Church,19055 County Road D ,Pettisville,OH,43553,41.5282424,-84.2307723,13,29595,45,0,0,29,Free account
9273,Lenexa Baptist Church,Church,15320 West 87th Street Parkway,Lenexa,KS,66219,38.9720193,-94.7641577,246,187312,607,34,122,141,Paid account
9274,Grove Baptist Church,Church,12300 County Line Road ,Madison,AL,35756,34.7381001,-86.7869383,1,21,1,0,0,1,Free account
9275,Hopewell Baptist Church,Church,9845 Tennessee 128 ,Savannah,TN,38372,35.1896896,-88.2436642,22,27203,48,2,1,10,Free account
9276,Freedom Church,Church,455 58th Avenue Southwest ,Vero Beach,FL,32968,27.59754,-80.449233,15,8933,58,0,0,22,Free account
9277,Centreville Baptist Church,Church,15100 Lee Highway ,Centreville,VA,20120,38.8329653,-77.4703764,14,7097,15,0,0,4,Free account
9278,Cornerstone Church of the Assemblies of God,Association,122 Gardner Road ,Winchendon,MA,01475,42.6310666,-72.0065827,3,459,368,0,0,364,Free account
9279,Yates Baptist Association,Association,2100 Chapel Hill Road ,Durham,NC,27707,35.9861269,-78.9291173,32,30852,658,0,1,563,Free account
9280,City of Joy Church,Church,522 38th Street ,Union City,NJ,07087,40.7758235,-74.0276712,2,3,0,0,0,0,Free account
9281,First Baptist Church,Church,245 Church Street ,Anderson,AL,35610,34.9260741,-87.2653896,0,0,0,0,0,0,Free account
9282,First Missionary Baptist Church,Church,10300 Mabelvale West Road ,Little Rock,AR,72103,34.6560003,-92.3928904,1,0,0,0,0,0,Free account
9283,Sow Chicago Community Church ,Church,5051 W Belle Plaine,Chicago ,IL,60641,41.9529315,-87.7247755,7,3188,21,0,0,8,Free account
9284,Faith Assembly of God,Church,9307 Curry Ford Road ,Orlando,FL,32825,28.5123233,-81.2543276,20,1130,12,7,5,4,Paid account
9285,Carrington Baptist Church,Church,3301 State Highway H ,Fulton,MO,65251,38.8084931,-92.0604099,1,18,1,0,0,0,Free account
9286,Christ the Rock Church of God,Church,4306 Washington Pike ,Knoxville,TN,37917,36.0175453,-83.8878281,0,0,0,0,0,0,Free account
9287,Mt Carmel PFWB Church,Church,2425 Benson Highway ,Dunn,NC,28334,35.243597,-78.493931,3,412,0,0,0,0,Free account
9288,Sherlynd Baptist Church,Church,20 Winterview Lane ,Lyndhurst,VA,22952,38.0076097,-78.952602,8,10475,51,0,0,4,Free account
9289,?Temple of Peace Church,Church,3115 Wickham Avenue ,Newport News,VA,23607,36.9888449,-76.4159485,1,15,2,0,0,2,Free account
9290,Ohio Ministries,Association,3438 Township Road 221 ,Marengo,OH,43334,40.3949076,-82.8591245,1,454,368,0,0,364,Free account
9291,First Baptist Church of Roanoke,Church,321 Marshall Avenue Southwest ,Roanoke,VA,24016,37.2685024,-79.9463006,79,54165,151,0,0,57,Free account
9292,Peniel Pentecostal Holiness Church,Church,3239 Rosebud Road ,Walnut Cove,NC,27052,36.3228649,-80.2226392,1,797,9,0,0,3,Free account
9293,West Main church of God ,Church,39 west main st,Ware Shoals,SC,29692,34.3963064,-82.2518779,0,0,0,0,0,0,Free account
9294,Vietnamese Shalom Church ,Church,7923 Wise Ave,Dundalk,MD,21222,39.2655106,-76.4932682,1,0,0,0,0,0,Free account
9295,Riverview Baptist Church,Church,1722 Florida Avenue ,Woodbridge,VA,22191,38.629143,-77.266522,0,0,0,0,0,0,Free account
9296,CrossWay Church,Church,3647 Altamahaw Church Street ,Elon,NC,27244,36.1869561,-79.5034904,11,420,5,0,0,1,Paid account
9297,Knightdale,Church,  ,Knightdale,NC,,35.7876515,-78.4805563,0,0,0,0,0,0,Free account
9298,Christ Together Triad,Association,2491 Salem Park Drive,Winston-Salem,NC,27127,36.0298722,-80.3252976,205,81280,718,0,0,525,Paid account
9299,Thorn Church of God,Church,1513 County Road 405 ,Houston,MS,38851,33.9358737,-89.0920749,2,1083,7,0,0,0,Free account
9300,State Street Baptist Church,Church,1420 State Street ,Cayce,SC,29033,33.9804077,-81.0553452,34,48448,27,0,0,11,Free account
9301,way of life bible fellowship,Church,1120 1st Street East ,Humble,TX,77338,29.9989516,-95.2555505,5,374,4,0,0,1,Free account
9302,The Experience Christian Center,Church,5230 Indian Hill Road ,Orlando,FL,32808,28.588065,-81.453024,0,0,0,0,0,0,Free account
9303,South Fork Baptist Church,Church,4915 New Jackson Highway ,Hodgenville,KY,42748,37.5042266,-85.7380165,13,2179,27,0,0,11,Free account
9304,South Fork Baptist Church,Church,4915 New Jackson Highway ,Hodgenville,KY,42748,37.5042266,-85.7380165,0,0,0,0,0,0,Free account
9305,South Fork Baptist Church,Church,4915 New Jackson Highway ,Hodgenville,KY,42748,37.5042266,-85.7380165,0,0,0,0,0,0,Free account
9306,Central Assembly Of God,Church,6767 20th Street ,Vero Beach,FL,32966,27.6379679,-80.4663944,3,1,0,0,0,0,Paid account
9307,Crosslink Community Church,Church,4904 South Valley Pike ,Harrisonburg,VA,22801,38.3847503,-78.9245914,68,46451,577,162,335,396,Free account
9309,Crystal Spring Baptist Church,Church,2411 Rosalind Avenue Southwest ,Roanoke,VA,24014,37.246851,-79.949857,3,5428,92,0,0,25,Free account
9310,Valleybrook Church,Church,412 South Barstow Street ,Eau Claire,WI,54701,44.8095589,-91.4987148,16,1410,11,0,0,2,Free account
9312,Our Savior's Church - Jennings,Church,1622 South Lake Arthur Avenue ,Jennings,LA,70546,30.2034077,-92.6634269,0,0,0,0,0,0,Free account
9313,Hyde Park Baptist Church,Church,301 North Roberts Avenue ,Lumberton,NC,28358,34.6155254,-78.9806113,59,17617,1458,0,0,489,Free account
9315,Saturate Augusta Coalition,Association,105 Garland Ave.,Stanton,VA,24401,38.1649373,-79.0994108,197,163054,749,0,0,520,Free account
9316,Rising Liberty Church,Church,1000 Westover Hills Boulevard ,Richmond,VA,23225,37.5162583,-77.4887435,0,0,0,0,0,0,Free account
9317,Ottawa Baptist Church,Church,1074 Ottawa Church Road ,Brodhead,KY,40409,37.3613063,-84.4563537,0,0,0,0,0,0,Free account
9318,Calvary Baptist Church,Church,134 South Peace Haven Road ,Winston-Salem,NC,27104,36.0845331,-80.3506399,21,953,13,0,0,0,Free account
9319,Salem Chapel,Church,610 Coliseum Drive Northwest,Winston-Salem,NC,27106,36.1236545,-80.2602277,31,8311,33,0,0,10,Free account
9320,Fries Baptist Church,Church,111 East Main Street ,Fries,VA,24330,36.7151466,-80.9734022,0,0,0,0,0,0,Free account
9321,Woodlawn Baptist Church,Church,341 Hood Avenue ,Lebanon,KY,40033,37.5755389,-85.2488723,0,0,0,0,0,0,Free account
9322,Salem Baptist Church,Church,429 South Broad Street ,Winston-Salem,NC,27101,36.0885544,-80.2492517,2,2,2,0,0,0,Free account
9323,Lincoln Avenue Baptist Church,Church,234 Lincoln Avenue ,Newport,TN,37821,35.9612961,-83.1795447,1,121,2,0,0,1,Free account
9324,Hope Church Woodforest meeting at Lone Star Elementary School,Church,16600 FM 2854 Rd,Montgomery ,TX,77316,30.320553,-95.618706,0,0,0,0,0,0,Free account
9325,Parkwood Baptist Church,Church,1069 Central Drive Northwest ,Concord,NC,28027,35.4371273,-80.6156464,79,49675,127,0,0,51,Free account
9327,Fifth Avenue Baptist Church,Church,2500 East 5th Avenue ,Knoxville,TN,37914,35.9857785,-83.8969496,0,0,0,0,0,0,Free account
9328,Ambassadors For Christ Worship Center,Church,8332 Fayetteville Road ,Raeford,NC,28376,35.030667,-79.120164,1,3,0,0,0,0,Free account
9329,First Baptist Church,Church,8455 Wren Avenue,Gilroy,CA,95020,37.0190837,-121.5871415,0,650,176,0,0,49,Free account
9331,Bible Baptist Church-Seffner,Church,401 U.S. 92 ,Seffner,FL,33584,28.006158,-82.282597,1,3,0,0,0,0,Free account
9332,First Baptist Church,Church,414 Cleveland Street ,Durham,NC,27701,35.9968092,-78.8967549,8,489,24,0,0,8,Free account
9333,Harvest Preparation Ministries,Church,116 Northeast 24th Street ,Wilton Manors,FL,33305,26.1573272,-80.1438997,9,4739,5,0,0,4,Free account
9334,Robeson Baptist Association,Association,2110 7th Street Road ,Lumberton,NC,28358,34.620564,-78.979361,14,15437,505,0,0,478,Free account
9336,Central Baptist Church Greater Orlando,Church,671 Beulah Rd.,Winter Garden,FL,34787,28.5342202,-81.5720666,27,81,1,0,0,0,Free account
9337,Hyland Heights Baptist Church,Church,11452 Wards Road ,Rustburg,VA,24588,37.2869628,-79.1660525,35,11664,35,0,0,19,Free account
9338,Macedonia Baptist Church,Church,7100 Holly Springs Road ,Raleigh,NC,27606,35.7296904,-78.7471113,0,0,0,0,0,0,Free account
9339,Faith Baptist Church,Church,3321 Cheek Road ,Durham,NC,27704,36.0139223,-78.8240015,17,16134,9,0,1,8,Paid account
9340,New Hope Baptist Church,Church,2621 Blacksburg Road ,Earl,NC,28038,35.2006806,-81.531978,1,123,0,0,0,0,Free account
9341,New Hope Baptist Church,Church,2621 Blacksburg Road ,Earl,NC,28038,35.2006806,-81.531978,0,0,0,0,0,0,Free account
9342,Third Reformed Church,Church,708 East 13th Street ,Pella,IA,50219,41.40611,-92.8975001,1,10,0,0,0,0,Free account
9343,Second Baptist Church,Church,500 West Main Street ,LaFayette,GA,30728,34.7022562,-85.2899888,2,98,8,0,0,8,Free account
9344,First Evangelical Free Church,Church,900 13th Street South ,Benson,MN,56215,45.3053588,-95.6025179,0,1755,0,0,0,0,Free account
9345,Oasis Church North Florida,Church,422 New Berlin Road ,Jacksonville,FL,32218,30.4653759,-81.6280714,0,0,0,0,0,0,Free account
9346,Bethlehem Baptist Church,Church,2506 Alabama 134 ,Headland,AL,36345,31.3572702,-85.2895703,0,0,0,0,0,0,Free account
9348,Resurrection Church,Church,100 Cavs Drive ,Hillsville,VA,24343,36.7633838,-80.7248998,5,193,4,0,0,0,Free account
9349,kingdom living worship church,Church,1601 Bethel Road ,Raeford,NC,28376,34.9589969,-79.242979,0,0,0,0,0,0,Free account
9350,Duly Baptist Church,Church,5516 Dry Branch Road ,Saint Clair,MO,63077,38.3479842,-91.0462362,0,0,0,0,0,0,Free account
9351,Life on Lexington,Church,620 East Lexington Avenue ,High Point,NC,27262,35.9760769,-80.008533,2,363,0,0,0,0,Free account
9352,Athena Christian Church,Church, 5th ,Athena,OR,97813,45.8135728,-118.4874744,6,11219,44,0,0,6,Free account
9353,"Grace Bible Church, Grandville MI",Church,3715 Wilson Avenue Southwest ,Grandville,MI,49418,42.8971647,-85.7632072,11,15241,56,0,4,2,Paid account
9354,Perimeter Church,Association,9500 Medlock Bridge Road ,Johns Creek,GA,30097,34.0129807,-84.1958229,647,437072,1599,89,25,379,Free account
9355,Northern Hills Baptist Church,Church,17211 Northeast 180th Street ,Holt,MO,64048,39.4173029,-94.368803,3,5,0,0,0,0,Paid account
9356,Blessed Hope,Church,109 Blacksferry Road ,Knoxville,TN,37931,36.008496,-84.12194,0,0,0,0,0,0,Free account
9357,Middle Fork Road Baptist Church,Church,3950 Middlefork Road ,Luray,TN,38352,35.5563118,-88.5350522,1,132,2,0,0,0,Free account
9358,Middle Fork Road Baptist Church,Church,3950 Middlefork Road ,Luray,TN,38352,35.5563118,-88.5350522,0,0,0,0,0,0,Free account
9359,Fiducia Church,Church,535 Cassia Blvd,Satellite Beach,FL,32937,28.171153,-80.6035969,1,19,0,0,0,0,Free account
9360,Fiducia Community of Churches,Association,429 Coach Rd,Satellite Beach,FL,32937,28.1684667,-80.6004047,2,473,368,0,0,364,Free account
9361,Ignite Church,Church,415 Northeast Saint Mark Court ,Peoria,IL,61603,40.7001623,-89.5910898,13,677,7,0,0,0,Free account
9362,Love INC of Manteca,Association,609 West Center Street ,Manteca,CA,95337,37.799314,-121.22405,34,4282,462,0,0,390,Free account
9363,Northgate Community Church,Church,650 Northgate Drive ,Manteca,CA,95336,37.8186621,-121.2251253,9,405,1,0,0,1,Free account
9364,Ignite Church,Church,925 30th Avenue South ,Moorhead,MN,56560,46.843451,-96.7649365,31,2604,26,2,0,6,Free account
9365,First Baptist Church of Orlando,Church,  ,Orlando,FL,32805,28.5345501,-81.4004227,0,0,0,0,0,0,Free account
9366,Tapestry Church,Church,4332 Country Club Road ,Winston-Salem,NC,27104,36.0834708,-80.3253618,3,82,0,0,0,0,Free account
9367,Abba,Church,900 East Comanche Avenue ,McAlester,OK,74501,34.9228895,-95.7600808,0,0,0,0,0,0,Free account
9368,Church of Christ at Hagerstown,Church,10014 White Hall Road ,Hagerstown,MD,21740,39.589668,-77.659344,2,313,0,0,0,0,Free account
9369,Unity Baptist Church,Church,145 Fishel Road ,Winston-Salem,NC,27107,36.0069304,-80.2332176,1,9881,6,1,1,5,Free account
9371,Fleetwood Bible Church,Church,2847 Moselem Spring Road ,Fleetwood,PA,19522,40.4622962,-75.8197242,19,10162,53,0,0,11,Free account
9372,Grace Redeemer Church,Church,21 Harristown Road ,Glen Rock,NJ,07452,40.9493015,-74.1448239,3,269,7,0,0,2,Free account
9373,New Manna - Nuevo Mana,Church,1618 West Market Street ,Anderson,SC,29624,34.5011264,-82.6769395,1,86,0,0,0,0,Free account
9374,BridgePointe Community Church,Church,601 West 29th Terrace ,Lawrence,KS,66046,38.9310345,-95.242462,4,8026,1,0,0,1,Free account
9375,Faith Church-Highland,Church,8910 Grace Street ,Highland,IN,46322,41.5515181,-87.4477096,1,6,0,0,0,0,Free account
9376,Horizon West Church,Church,14955 Sunridge Boulevard ,Winter Garden,FL,34787,28.5377779,-81.6027492,7,4813,7,0,0,2,Free account
9377,Lakeview Church of the Nazarene,Church,2835 Southeast Croco Road ,Topeka,KS,66605,39.016829,-95.615418,1,0,0,0,0,0,Free account
9378,CT Church,Church,9701 Almeda-Genoa Road ,Houston,TX,77075,29.6282167,-95.2443374,0,0,0,0,0,0,Free account
9379,CT|Pasadena,Church,6109 Fairmont Parkway ,Pasadena,TX,77505,29.6519142,-95.1451072,45,7232,29,0,0,8,Free account
9380,CT|Pasadena,Church,6109 Fairmont Parkway ,Pasadena,TX,77505,29.6519142,-95.1451072,0,0,0,0,0,0,Free account
9381,Love KC,Association,12417 S Ellsworth St,Olathe,KS,66062,38.9046764,-94.7652552,1841,494733,2701,328,505,1118,Paid account
9382,Holy Cross Lutheran Church,Church,1209 Coutant Street ,Flushing,MI,48433,43.06777,-83.827781,1,24,0,0,0,0,Free account
9383,Connection Pointe Christian Church of Brownsburg,Association,1800 North Green Street ,Brownsburg,IN,46112,39.8744621,-86.3949308,9,22703,406,0,0,382,Free account
9384,Belmont Baptist Church,Church,7830 North 56th Street ,Tampa,FL,33617,28.01888,-82.394844,9,26143,5,0,0,3,Paid account
9385,??? ?? The Heights Korean Baptist Church,Church,  ,Harker Heights,TX,76548,31.0675502,-97.6661288,0,0,0,0,0,0,Free account
9386,Fields Church,Church,311 East Main Street 305,Galesburg,IL,61401,40.9477321,-90.3659394,1,32,0,0,0,0,Free account
9387,Calvary Chapel | Manteca,Church,602 East Yosemite Avenue ,Manteca,CA,95336,37.7971701,-121.2091756,3,25,1,0,0,1,Free account
9388,Hollywood Baptist Church,Church,6405 Callands Road ,Chatham,VA,24531,36.834507,-79.496232,8,3019,23,0,0,8,Free account
9389,Only Believe Ministries,Church,13815 Botkins Road ,Botkins,OH,45306,40.468261,-84.167579,3,100,3,0,0,0,Free account
9390,Community of Life Lutheran Church,Church,845 Market Street ,Oregon,WI,53575,42.939214,-89.3860701,0,0,0,0,0,0,Free account
9391,Harvest Community Church,Church,2436 Northwest Astor Street ,Camas,WA,98607,45.5973596,-122.4339202,0,11,1,0,0,2,Free account
9392,New Heights Fellowship Toledo,Church,255 Heffner Street ,Toledo,OH,43605,41.646391,-83.501024,26,5564,166,1,30,16,Paid account
9393,Journey Church,Church,3001 East H Street ,Russellville,AR,72802,35.2840605,-93.0992403,17,3638,4,0,0,1,Free account
9394,Journey Church,Church,625 Cline Road ,Clarksville,AR,72830,35.465188,-93.484758,3,58,0,0,0,0,Free account
9395,Galena Park Baptist Church,Church,5831 North Galena Road ,Peoria Heights,IL,61616,40.7579307,-89.5650551,3,32,0,0,0,0,Free account
